COUNT	TERM	LEMMA	CORPUS_SHARE	WORD_FORM	WORD_FREQ	WORD_DOMINANT_LEMMA	WORD_DOMINANT_FREQ	WORD_RATIO	POS_COUNTS
6	considérant	considérant	0.082192	considérant	0.14	considérer	4.66	33.286	NOUN:6
6	ruse	ruser	0.011811	ruse	0.41	ruse	13.31	32.463	VERB:6
6	rentrant	rentrant	0.008772	rentrant	0.74	rentrer	21.49	29.041	ADJ:6
6	régale	régal	0.230769	régale	0.07	régaler	1.89	27.000	NOUN:6
6	attaques	attaquer	0.022388	attaques	0.27	attaque	7.09	26.259	VERB:6
6	bride	brider	0.009036	bride	0.34	bride	8.92	26.235	VERB:6
6	saisis	saisi	0.022140	saisis	0.81	saisir	20.40	25.185	ADJ:6
6	Alarme	alarmer	0.600000	alarme	0.27	alarme	6.35	23.519	VERB:6
6	né	né	0.007326	né	1.55	naître	36.01	23.232	ADJ:6
6	rejetons	rejeter	0.214286	rejetons	0.07	rejeton	1.62	23.143	VERB:6
6	recouverte	recouvert	0.050420	recouverte	0.34	recouvrir	7.77	22.853	ADJ:6
6	réclames	réclamer	0.181818	réclames	0.14	réclame	2.91	20.786	VERB:6
6	blague	blaguer	0.070588	blague	0.88	blague	16.82	19.114	VERB:6
6	innocente	innocenter	0.012295	innocente	0.41	innocent	7.78	18.976	VERB:6
6	adossée	adossé	0.065934	adossée	0.14	adosser	2.64	18.857	ADJ:6
6	atteint	atteint	0.004234	atteint	3.92	atteindre	71.36	18.204	ADJ:6
6	remarques	remarquer	0.057692	remarques	0.34	remarque	5.07	14.912	VERB:6
6	berce	berce	0.176471	berce	0.14	bercer	1.96	14.000	NOUN:6
6	gourmande	gourmander	0.122449	gourmande	0.34	gourmand	4.67	13.735	VERB:6
6	sursis	sursoir	0.073171	sursis	0.54	sursis	7.36	13.630	VERB:6
6	supplicié	supplicier	0.600000	supplicié	0.14	supplicié	1.90	13.571	VERB:6
6	fascine	fascine	0.222222	fascine	0.20	fasciner	2.57	12.850	NOUN:6
6	incendiés	incendier	0.428571	incendiés	0.07	incendié	0.88	12.571	VERB:6
6	contraintes	contraint	0.375000	contraintes	0.27	contrainte	3.31	12.259	ADJ:6
6	tasse	tasser	0.014252	tasse	2.16	tasse	25.07	11.606	VERB:6
6	dénommé	dénommer	1.000000	dénommé	0.07	dénommé	0.81	11.571	VERB:6
6	satané	sataner	0.375000	satané	0.07	satané	0.81	11.571	VERB:6
6	rogne	rogner	1.000000	rogne	0.20	rogne	2.23	11.150	VERB:6
6	couronné	couronné	0.035294	couronné	0.34	couronner	3.65	10.735	ADJ:6
6	soufflant	soufflant	0.034091	soufflant	0.82	souffler	8.72	10.634	NOUN:6
6	baille	bailler	0.285714	baille	0.07	baille	0.68	9.714	VERB:6
6	décomposées	décomposer	1.000000	décomposées	0.07	décomposé	0.68	9.714	VERB:6
6	délégués	déléguer	0.065934	délégués	0.54	délégué	4.94	9.148	VERB:6
6	Fuis	fui	0.400000	fuis	0.47	fuir	4.18	8.894	ADJ:6
6	alignée	aligné	0.857143	alignée	0.07	aligner	0.61	8.714	ADJ:6
6	Quitte	quitte	0.545455	quitte	3.78	quitter	32.03	8.474	ADJ:6
6	mansardé	mansarder	0.750000	mansardé	0.07	mansardé	0.54	7.714	VERB:6
6	tresse	tresser	0.153846	tresse	0.14	tresse	1.08	7.714	VERB:6
6	bouchées	boucher	0.075949	bouchées	0.68	bouchée	5.20	7.647	VERB:6
6	louche	loucher	0.039216	louche	1.22	louche	9.26	7.590	VERB:6
6	préférés	préférer	0.500000	préférés	0.27	préféré	1.96	7.259	VERB:6
6	vêtu	vêtu	0.005607	vêtu	3.72	vêtir	26.96	7.247	ADJ:6
6	suivi	suivi	0.002597	suivi	6.63	suivre	48.04	7.246	NOUN:5;ADJ:1
6	épatant	épater	0.666667	épatant	0.68	épatant	4.86	7.147	VERB:6
6	Saute	saute	0.666667	saute	2.77	sauter	19.39	7.000	NOUN:6
6	consacré	consacré	0.026906	consacré	0.88	consacrer	6.15	6.989	ADJ:6
6	pommelé	pommeler	0.206897	pommelé	0.14	pommelé	0.95	6.786	VERB:6
6	lustrés	lustrer	1.000000	lustrés	0.07	lustré	0.47	6.714	VERB:6
6	pommadé	pommader	1.000000	pommadé	0.07	pommadé	0.47	6.714	VERB:6
6	abusé	abusé	0.037975	abusé	0.41	abuser	2.70	6.585	ADJ:6
6	partant	partant	0.027273	partant	2.03	partir	13.04	6.424	NOUN:5;ADJ:1
6	apprise	appris	0.080000	apprise	0.54	apprendre	3.45	6.389	ADJ:6
6	bombés	bomber	1.000000	bombés	0.14	bombé	0.88	6.286	VERB:6
6	remise	remis	0.008141	remise	1.76	remise	10.95	6.222	ADJ:6
6	coupons	couper	0.181818	coupons	0.20	coupon	1.22	6.100	VERB:6
6	désordonné	désordonner	0.352941	désordonné	0.20	désordonné	1.22	6.100	VERB:6
6	incisives	incisif	0.461538	incisives	0.20	incisive	1.22	6.100	ADJ:6
6	vidé	vidé	0.041379	vidé	1.96	vider	11.89	6.066	ADJ:6
6	défilés	défiler	0.062500	défilés	0.41	défilé	2.43	5.927	VERB:6
6	Cité	citer	0.046875	cité	3.72	cité	21.96	5.903	VERB:6
6	articulées	articuler	0.500000	articulées	0.07	articulé	0.41	5.857	VERB:6
6	référé	référé	0.545455	référé	0.07	référer	0.41	5.857	NOUN:6
6	transcendant	transcender	0.545455	transcendant	0.07	transcendant	0.41	5.857	VERB:6
6	huilés	huiler	1.000000	huilés	0.14	huilé	0.81	5.786	VERB:6
6	partages	partager	0.315789	partages	0.14	partage	0.81	5.786	VERB:6
6	séquestre	séquestrer	0.200000	séquestre	0.14	séquestre	0.81	5.786	VERB:6
6	converti	converti	0.062500	converti	0.41	convertir	2.30	5.610	ADJ:6
6	incommode	incommoder	0.070588	incommode	0.20	incommode	1.08	5.400	VERB:6
6	Plaisant	plaire	0.857143	plaisant	0.81	plaisant	4.32	5.333	VERB:6
6	constitué	constitué	0.045802	constitué	1.28	constituer	6.82	5.328	ADJ:6
6	ballonné	ballonner	1.000000	ballonné	0.14	ballonné	0.74	5.286	VERB:6
6	rangées	rangé	0.026201	rangées	1.82	rangée	9.59	5.269	ADJ:6
6	approches	approcher	0.024194	approches	0.61	approche	3.11	5.098	VERB:6
6	percées	percée	0.076923	percées	0.41	percer	2.03	4.951	NOUN:6
6	appuyés	appuyé	0.045455	appuyés	1.08	appuyer	5.34	4.944	ADJ:6
6	mouvementé	mouvementer	0.857143	mouvementé	0.07	mouvementé	0.34	4.857	VERB:6
6	roussi	roussir	0.285714	roussi	0.14	roussi	0.68	4.857	VERB:6
6	batte	batte	0.166667	batte	0.27	battre	1.28	4.741	NOUN:6
6	rabougri	rabougrir	0.750000	rabougri	0.34	rabougri	1.55	4.559	VERB:6
6	décidées	décidé	0.315789	décidées	0.20	décider	0.88	4.400	ADJ:6
6	endommagé	endommagé	0.181818	endommagé	0.20	endommager	0.88	4.400	ADJ:6
6	saisies	saisie	0.089552	saisies	0.20	saisir	0.88	4.400	NOUN:6
6	étriquée	étriquer	0.857143	étriquée	0.20	étriqué	0.88	4.400	VERB:6
6	émoussée	émoussé	0.545455	émoussée	0.14	émousser	0.61	4.357	ADJ:6
6	reçue	reçu	0.010017	reçue	1.62	recevoir	7.03	4.340	ADJ:6
6	tracés	tracé	0.057143	tracés	0.81	tracer	3.51	4.333	NOUN:6
6	ramassée	ramassé	0.088235	ramassée	0.68	ramasser	2.91	4.279	ADJ:6
6	allumé	allumé	0.013043	allumé	3.72	allumer	15.54	4.177	ADJ:5;NOUN:1
6	Hausse	hausse	1.000000	hausse	2.09	hausser	8.72	4.172	NOUN:6
6	Sus	sus	0.352941	sus	3.65	savoir	14.60	4.000	ADV:6
6	affectionnée	affectionner	0.500000	affectionnée	0.07	affectionné	0.27	3.857	VERB:6
6	blanchissant	blanchir	0.375000	blanchissant	0.07	blanchissant	0.27	3.857	VERB:6
6	compassée	compasser	0.600000	compassée	0.07	compassé	0.27	3.857	VERB:6
6	libellé	libeller	0.600000	libellé	0.07	libellé	0.27	3.857	VERB:6
6	étamé	étamer	0.857143	étamé	0.07	étamé	0.27	3.857	VERB:6
6	bouchées	bouché	0.075949	bouchées	1.35	bouchée	5.20	3.852	ADJ:6
6	vêtus	vêtu	0.018127	vêtus	2.97	vêtir	11.08	3.731	ADJ:6
6	badine	badiner	0.130435	badine	0.47	badin	1.75	3.723	VERB:6
6	Rêve	rêver	0.500000	rêve	21.62	rêve	80.20	3.710	VERB:6
6	baise	baise	0.086957	baise	2.23	baiser	8.18	3.668	NOUN:6
6	étriqué	étriquer	0.857143	étriqué	0.54	étriqué	1.96	3.630	VERB:6
6	Tue	tu	0.222222	tue	4.80	tuer	16.96	3.533	ADJ:6
6	raccourci	raccourcir	0.250000	raccourci	1.01	raccourci	3.51	3.475	VERB:6
6	dérobé	dérobé	0.037736	dérobé	0.74	dérober	2.57	3.473	ADJ:6
6	clignotant	clignoter	0.315789	clignotant	0.47	clignotant	1.62	3.447	VERB:6
6	déséquilibré	déséquilibrer	1.000000	déséquilibré	0.47	déséquilibré	1.62	3.447	VERB:6
6	équipé	équipé	0.150000	équipé	0.61	équiper	2.09	3.426	ADJ:6
6	acérées	acérer	0.157895	acérées	0.20	acéré	0.68	3.400	VERB:6
6	abrutie	abrutir	0.375000	abrutie	0.34	abruti	1.15	3.382	VERB:6
6	enterrées	enterré	0.315789	enterrées	0.14	enterrer	0.47	3.357	ADJ:6
6	râpés	râper	0.461538	râpés	0.14	râpé	0.47	3.357	VERB:6
6	soude	souder	0.150000	soude	0.27	soude	0.88	3.259	VERB:6
6	Relève	relève	0.240000	relève	6.28	relever	19.26	3.067	NOUN:6
6	fascinant	fasciner	0.750000	fascinant	0.95	fascinant	2.91	3.063	VERB:6
6	distrayant	distraire	0.600000	distrayant	0.27	distrayant	0.81	3.000	VERB:6
6	torturées	torturer	0.750000	torturées	0.14	torturé	0.41	2.929	VERB:6
6	avinées	aviner	0.461538	avinées	0.07	aviné	0.20	2.857	VERB:6
6	bridée	brider	0.857143	bridée	0.07	bridé	0.20	2.857	VERB:6
6	grillagés	grillager	1.000000	grillagés	0.07	grillagé	0.20	2.857	VERB:6
6	surmenée	surmener	1.000000	surmenée	0.07	surmené	0.20	2.857	VERB:6
6	allongée	allongé	0.030769	allongée	3.92	allonger	10.88	2.776	ADJ:6
6	meurtries	meurtrir	0.285714	meurtries	0.27	meurtri	0.74	2.741	VERB:6
6	moisie	moisir	1.000000	moisie	0.27	moisi	0.74	2.741	VERB:6
6	déshabillées	déshabiller	1.000000	déshabillées	0.20	déshabillé	0.54	2.700	VERB:6
6	vénérés	vénérer	0.857143	vénérés	0.20	vénéré	0.54	2.700	VERB:6
6	sifflant	sifflant	0.040268	sifflant	1.28	siffler	3.45	2.695	ADJ:6
6	menacés	menacé	0.037267	menacés	0.88	menacer	2.30	2.614	ADJ:6
6	exploité	exploité	0.120000	exploité	0.34	exploiter	0.88	2.588	NOUN:6
6	numérotées	numéroter	0.400000	numérotées	0.27	numéroté	0.68	2.519	VERB:6
6	prélude	préluder	0.120000	prélude	0.95	prélude	2.36	2.484	VERB:6
6	attitrés	attitrer	1.000000	attitrés	0.14	attitré	0.34	2.429	VERB:6
6	ruiné	ruiné	0.014528	ruiné	1.62	ruiner	3.92	2.420	ADJ:6
6	verdi	verdi	0.461538	verdi	0.34	verdir	0.81	2.382	ADJ:6
6	asphyxiés	asphyxié	0.250000	asphyxiés	0.20	asphyxier	0.47	2.350	ADJ:6
6	breveté	breveter	0.857143	breveté	0.20	breveté	0.47	2.350	VERB:6
6	grillagé	grillager	1.000000	grillagé	0.20	grillagé	0.47	2.350	VERB:6
6	pétrifiées	pétrifier	0.857143	pétrifiées	0.20	pétrifié	0.47	2.350	VERB:6
6	sauves	sauf	0.240000	sauves	0.20	sauver	0.47	2.350	ADJ:6
6	figurant	figurant	0.146341	figurant	1.62	figurer	3.72	2.296	NOUN:6
6	désorienté	désorienter	0.750000	désorienté	0.61	désorienté	1.35	2.213	VERB:6
6	connues	connu	0.022727	connues	2.43	connaître	5.34	2.198	ADJ:6
6	assoupis	assoupi	0.214286	assoupis	0.95	assoupir	2.02	2.126	ADJ:6
6	composés	composé	0.073171	composés	0.68	composer	1.42	2.088	NOUN:6
6	contentes	contenter	0.260870	contentes	0.20	content	0.41	2.050	VERB:6
6	relèves	relever	1.000000	relèves	0.20	relève	0.41	2.050	VERB:6
6	rosées	rosée	0.166667	rosées	0.20	roser	0.41	2.050	NOUN:6
6	atteintes	atteindre	0.034884	atteintes	1.01	atteinte	2.03	2.010	VERB:6
6	aminci	amincir	0.315789	aminci	0.07	aminci	0.14	2.000	VERB:6
6	enguirlandés	enguirlander	1.000000	enguirlandés	0.07	enguirlandé	0.14	2.000	VERB:6
6	gonflé	gonflé	0.037267	gonflé	3.65	gonfler	7.30	2.000	ADJ:6
6	nichée	nicher	0.260870	nichée	0.61	nichée	1.22	2.000	VERB:6
6	pourprée	pourprer	1.000000	pourprée	0.07	pourpré	0.14	2.000	VERB:6
6	proscrite	proscrire	0.272727	proscrite	0.07	proscrit	0.14	2.000	VERB:6
6	invitée	invité	0.089552	invitée	2.64	inviter	5.20	1.970	NOUN:4;ADJ:2
6	accentuées	accentué	0.333333	accentuées	0.14	accentuer	0.27	1.929	ADJ:6
6	assassines	assassiner	0.400000	assassines	0.14	assassin	0.27	1.929	VERB:6
6	bafoués	bafouer	1.000000	bafoués	0.14	bafoué	0.27	1.929	VERB:6
6	ensablé	ensabler	1.000000	ensablé	0.14	ensablé	0.27	1.929	VERB:6
6	fâché	fâché	0.008671	fâché	2.50	fâcher	4.73	1.892	ADJ:6
6	corrigé	corrigé	0.096774	corrigé	0.55	corriger	1.01	1.836	ADJ:6
6	concluant	concluant	0.187500	concluant	0.41	conclure	0.74	1.805	ADJ:6
6	Passionné	passionner	1.000000	passionné	3.58	passionné	6.35	1.774	VERB:6
6	noyée	noyé	0.043478	noyée	1.76	noyer	3.11	1.767	ADJ:6
6	Console	console	0.375000	console	2.57	consoler	4.53	1.763	NOUN:6
6	caches	cache	0.127660	caches	1.08	cacher	1.89	1.750	NOUN:6
6	griffe	griffer	0.058252	griffe	1.55	griffe	2.70	1.742	VERB:6
6	cotés	coter	0.857143	cotés	0.27	coté	0.47	1.741	VERB:6
6	expérimentée	expérimenter	0.285714	expérimentée	0.20	expérimenté	0.34	1.700	VERB:6
6	inondée	inondé	0.085714	inondée	0.81	inonder	1.35	1.667	ADJ:5;NOUN:1
6	figé	figé	0.352941	figé	5.61	figer	9.32	1.661	ADJ:6
6	calcinée	calciner	0.750000	calcinée	0.41	calciné	0.68	1.659	VERB:6
6	oppressé	oppressé	0.081081	oppressé	0.41	oppresser	0.68	1.659	ADJ:6
6	tassées	tasser	0.750000	tassées	0.41	tassé	0.68	1.659	VERB:6
6	Marié	marié	0.240000	marié	6.42	marier	10.47	1.631	NOUN:5;ADJ:1
6	gonflée	gonflé	0.055556	gonflée	2.57	gonfler	3.92	1.525	ADJ:6
6	préméditée	préméditer	0.260870	préméditée	0.27	prémédité	0.41	1.519	VERB:6
6	escalade	escalader	0.073171	escalade	2.36	escalade	3.58	1.517	VERB:6
6	boursouflé	boursoufler	1.000000	boursouflé	0.81	boursouflé	1.22	1.506	VERB:6
6	bus	boire	0.300000	bus	7.02	bus	10.54	1.501	VERB:6
6	abats	abattre	0.857143	abats	0.54	abat	0.81	1.500	VERB:6
6	brunis	bruni	0.857143	brunis	0.27	brunir	0.40	1.481	ADJ:6
6	moulu	moulu	0.222222	moulu	0.47	moudre	0.68	1.447	ADJ:6
6	ulcérée	ulcérer	0.857143	ulcérée	0.47	ulcéré	0.68	1.447	VERB:6
6	découverts	découvert	0.042254	découverts	1.22	découvrir	1.76	1.443	ADJ:6
6	ensorcelée	ensorceler	1.000000	ensorcelée	0.14	ensorcelé	0.20	1.429	VERB:6
6	fracturé	fracturer	1.000000	fracturé	0.14	fracturé	0.20	1.429	VERB:6
6	hébétées	hébéter	0.857143	hébétées	0.14	hébété	0.20	1.429	VERB:6
6	épousées	épouser	0.545455	épousées	0.14	épousée	0.20	1.429	VERB:6
6	bleuie	bleuir	0.461538	bleuie	0.20	bleui	0.27	1.350	VERB:6
6	déconfite	déconfire	1.000000	déconfite	0.20	déconfit	0.27	1.350	VERB:6
6	décriée	décrier	1.000000	décriée	0.20	décrié	0.27	1.350	VERB:6
6	surmenés	surmener	1.000000	surmenés	0.20	surmené	0.27	1.350	VERB:6
6	émoussées	émousser	0.600000	émoussées	0.20	émoussé	0.27	1.350	VERB:6
6	durci	durci	0.187500	durci	1.55	durcir	2.09	1.348	ADJ:6
6	condamnées	condamné	0.122449	condamnées	0.75	condamner	1.01	1.347	ADJ:3;NOUN:3
6	opérés	opéré	0.250000	opérés	0.41	opérer	0.54	1.317	NOUN:4;ADJ:2
6	débarquées	débarquer	1.000000	débarquées	0.27	débarqué	0.34	1.259	VERB:6
6	empaqueté	empaqueter	1.000000	empaqueté	0.27	empaqueté	0.34	1.259	VERB:6
6	fendillé	fendiller	1.000000	fendillé	0.27	fendillé	0.34	1.259	VERB:6
6	terrifié	terrifié	0.092308	terrifié	1.42	terrifier	1.76	1.239	ADJ:6
6	transis	transir	0.750000	transis	0.82	transi	1.01	1.232	VERB:6
6	Tourmenté	tourmenter	0.857143	tourmenté	2.64	tourmenté	3.24	1.227	VERB:6
6	brouillées	brouillé	0.400000	brouillées	0.61	brouiller	0.74	1.213	ADJ:6
6	équilibrée	équilibrer	0.600000	équilibrée	0.61	équilibré	0.74	1.213	VERB:6
6	aigrie	aigri	0.666667	aigrie	0.34	aigrir	0.41	1.206	ADJ:4;NOUN:2
6	convulsé	convulser	0.857143	convulsé	0.34	convulsé	0.41	1.206	VERB:6
6	sautés	sauter	1.000000	sautés	0.34	sauté	0.41	1.206	VERB:6
6	célébrant	célébrant	0.300000	célébrant	0.68	célébrer	0.81	1.191	NOUN:6
6	dissolvant	dissoudre	0.352941	dissolvant	0.68	dissolvant	0.81	1.191	VERB:6
6	fracassé	fracassé	0.315789	fracassé	0.68	fracasser	0.81	1.191	ADJ:6
6	dispersée	dispersé	0.193548	dispersée	0.74	disperser	0.88	1.189	ADJ:6
6	dépitée	dépiter	0.461538	dépitée	0.41	dépité	0.47	1.146	VERB:6
6	évanouis	évanoui	0.077922	évanouis	2.50	évanouir	2.84	1.136	ADJ:6
6	Demeure	demeurer	1.000000	demeure	17.70	demeure	20.07	1.134	VERB:6
6	roussis	roussi	0.600000	roussis	0.61	roussir	0.68	1.115	ADJ:6
6	bredouille	bredouiller	0.352941	bredouille	1.89	bredouille	2.09	1.106	VERB:6
6	attachant	attachant	0.038217	attachant	1.35	attacher	1.49	1.104	ADJ:6
6	avancée	avancée	0.017192	avancée	3.58	avancé	3.92	1.095	NOUN:6
6	parfait	parfaire	0.009036	parfait	23.78	parfait	23.92	1.006	VERB:6
5	Accepté	accepté	0.263158	accepté	0.00	accepter	27.16	inf	NOUN:5
5	Doublons	doubler	0.714286	doublons	0.00	doublon	0.14	inf	VERB:5
5	assermentés	assermenter	0.384615	assermentés	0.00	assermenté	0.20	inf	VERB:5
5	cannelée	canneler	0.833333	cannelée	0.00	cannelé	0.07	inf	VERB:5
5	chiffrée	chiffrer	0.357143	chiffrée	0.00	chiffré	0.41	inf	VERB:5
5	converse	convers	0.500000	converse	0.00	converse	1.28	inf	ADJ:5
5	doublons	doubler	0.312500	doublons	0.00	doublon	0.14	inf	VERB:5
5	déracinées	déraciner	0.714286	déracinées	0.00	déraciné	0.14	inf	VERB:5
5	dérivés	dériver	0.625000	dérivés	0.00	dérivé	0.07	inf	VERB:5
5	détraqués	détraquer	1.000000	détraqués	0.00	détraqué	0.61	inf	VERB:5
5	exceptées	excepté	1.000000	exceptées	0.00	excepter	0.14	inf	ADJ:5
5	fécondant	féconder	0.500000	fécondant	0.00	fécondant	0.14	inf	VERB:5
5	imbibées	imbibé	0.500000	imbibées	0.00	imbiber	0.20	inf	ADJ:5
5	initiées	initier	1.000000	initiées	0.00	initié	0.07	inf	VERB:5
5	lestes	lester	0.250000	lestes	0.00	leste	0.47	inf	VERB:5
5	mus	mu	0.200000	mus	0.00	mouvoir	1.76	inf	ADJ:5
5	mûrissant	mûrir	0.833333	mûrissant	0.00	mûrissant	0.14	inf	VERB:5
5	panaché	panacher	1.000000	panaché	0.00	panaché	0.41	inf	VERB:5
5	persiflé	persifler	1.000000	persiflé	0.00	persiflé	0.14	inf	VERB:5
5	perverties	pervertir	0.833333	perverties	0.00	perverti	0.07	inf	VERB:5
5	présumés	présumer	0.625000	présumés	0.00	présumé	0.14	inf	VERB:5
5	tentes	tenter	0.022831	tentes	0.00	tente	7.09	inf	VERB:5
5	taches	tacher	0.011990	taches	0.07	tache	37.36	533.714	VERB:5
5	bataille	batailler	0.003511	bataille	0.14	bataille	64.19	458.500	VERB:5
5	boutons	bouter	0.014286	boutons	0.07	bouton	22.91	327.286	VERB:5
5	nappe	napper	0.009823	nappe	0.07	nappe	18.18	259.714	VERB:5
5	poêle	poêler	0.011655	poêle	0.07	poêle	17.84	254.857	VERB:5
5	statues	statuer	0.015576	statues	0.07	statue	17.30	247.143	VERB:5
5	couple	coupler	0.013089	couple	0.20	couple	47.23	236.150	VERB:5
5	croûte	croûter	0.028571	croûte	0.07	croûte	12.23	174.714	VERB:5
5	voyages	voyager	0.007974	voyages	0.20	voyage	29.53	147.650	VERB:5
5	angoisses	angoisser	0.008562	angoisses	0.07	angoisse	8.31	118.714	VERB:5
5	quête	quêter	0.020243	quête	0.14	quête	13.92	99.429	VERB:5
5	ruses	ruser	0.024752	ruses	0.07	ruse	6.62	94.571	VERB:5
5	statue	statuer	0.005924	statue	0.34	statue	25.54	75.118	VERB:5
5	incendies	incendier	0.049505	incendies	0.07	incendie	4.39	62.714	VERB:5
5	étiquette	étiqueter	0.015773	étiquette	0.14	étiquette	8.65	61.786	VERB:5
5	Pressée	pressée	0.454545	pressée	0.14	pressé	8.58	61.286	NOUN:5
5	plume	plumer	0.003779	plume	0.61	plume	33.38	54.721	VERB:5
5	violons	violer	0.049505	violons	0.07	violon	3.58	51.143	VERB:5
5	détachant	détachant	0.034483	détachant	0.14	détacher	6.42	45.857	ADJ:5
5	pipe	piper	0.009506	pipe	0.68	pipe	25.74	37.853	VERB:5
5	craintes	craindre	0.007299	craintes	0.20	crainte	7.03	35.150	VERB:5
5	reconnus	reconnu	0.010000	reconnus	0.54	reconnaître	17.44	32.296	ADJ:5
5	lus	lu	0.031250	lus	0.54	lire	15.94	29.519	ADJ:5
5	sauté	sauté	0.022831	sauté	0.67	sauter	18.78	28.030	NOUN:5
5	ride	rider	0.089286	ride	0.14	ride	3.51	25.071	VERB:5
5	abat	abat	0.087719	abat	0.20	abattre	4.93	24.650	NOUN:5
5	branche	brancher	0.006452	branche	1.08	branche	24.12	22.333	VERB:5
5	parade	parader	0.029240	parade	0.47	parade	9.93	21.128	VERB:5
5	dévoyé	dévoyer	1.000000	dévoyé	0.07	dévoyé	1.22	17.429	VERB:5
5	gomme	gommer	0.052083	gomme	0.54	gomme	9.26	17.148	VERB:5
5	bande	bander	0.003385	bande	3.11	bande	52.36	16.836	VERB:5
5	Vu	vu	0.104167	vu	23.92	voir	393.45	16.449	NOUN:5
5	loges	loger	0.024752	loges	0.27	loge	4.26	15.778	VERB:5
5	tournées	tourné	0.052632	tournées	0.34	tournée	5.14	15.118	ADJ:5
5	désabusée	désabuser	0.714286	désabusée	0.14	désabusé	2.03	14.500	VERB:5
5	débouchés	déboucher	0.227273	débouchés	0.07	débouché	1.01	14.429	VERB:5
5	née	né	0.009042	née	1.69	naître	22.36	13.231	ADJ:5
5	gorgé	gorgé	0.416667	gorgé	0.14	gorger	1.76	12.571	ADJ:5
5	tendons	tendre	0.454545	tendons	0.27	tendon	3.38	12.519	VERB:5
5	cathédrale	cathédral	0.012315	cathédrale	1.42	cathédrale	17.23	12.134	ADJ:5
5	dépourvue	dépourvu	0.067568	dépourvue	0.34	dépourvoir	4.12	12.118	ADJ:5
5	capture	capturer	0.037594	capture	0.14	capture	1.69	12.071	VERB:5
5	dépassant	dépassant	0.069444	dépassant	0.41	dépasser	4.86	11.854	NOUN:5
5	saisi	saisi	0.005165	saisi	2.16	saisir	25.54	11.824	ADJ:5
5	pile	piler	0.033333	pile	1.89	pile	21.62	11.439	VERB:5
5	brosse	brosser	0.042735	brosse	1.42	brosse	16.01	11.275	VERB:5
5	Maintenant	maintenir	0.001543	maintenant	44.59	maintenant	496.76	11.141	VERB:5
5	abonnés	abonner	0.116279	abonnés	0.14	abonné	1.55	11.071	VERB:5
5	leurre	leurrer	0.185185	leurre	0.20	leurre	2.16	10.800	VERB:5
5	Passe	passe	0.080645	passe	18.45	passer	185.61	10.060	NOUN:5
5	frisées	friser	0.416667	frisées	0.07	frisé	0.68	9.714	VERB:5
5	traverses	traverser	0.070423	traverses	0.27	travers	2.57	9.519	VERB:5
5	converse	converser	0.500000	converse	0.14	converse	1.28	9.143	VERB:5
5	parvenues	parvenu	0.185185	parvenues	0.14	parvenir	1.22	8.714	NOUN:3;ADJ:2
5	câline	câliner	0.098039	câline	0.14	câlin	1.15	8.214	VERB:5
5	huilé	huiler	1.000000	huilé	0.14	huilé	1.15	8.214	VERB:5
5	édenté	édenter	1.000000	édenté	0.14	édenté	1.15	8.214	VERB:5
5	parodie	parodier	0.200000	parodie	0.27	parodie	2.16	8.000	VERB:5
5	chaussés	chaussé	0.069444	chaussés	0.47	chausser	3.65	7.766	ADJ:5
5	coordonnées	coordonner	0.227273	coordonnées	0.20	coordonnée	1.55	7.750	VERB:5
5	embroussaillés	embroussailler	0.714286	embroussaillés	0.07	embroussaillé	0.54	7.714	VERB:5
5	galonnés	galonner	0.333333	galonnés	0.07	galonné	0.54	7.714	VERB:5
5	intimidant	intimider	1.000000	intimidant	0.14	intimidant	1.08	7.714	VERB:5
5	appelant	appelant	0.009785	appelant	0.94	appeler	7.16	7.617	NOUN:5
5	autorisés	autorisé	0.113636	autorisés	0.20	autoriser	1.49	7.450	ADJ:5
5	Vendu	vendu	0.625000	vendu	2.03	vendre	14.73	7.256	NOUN:5
5	bâtis	bâti	0.087719	bâtis	0.27	bâtir	1.90	7.037	ADJ:5
5	ricanant	ricanant	0.034247	ricanant	0.61	ricaner	4.12	6.754	ADJ:5
5	roucoulant	roucoulant	0.714286	roucoulant	0.07	roucouler	0.47	6.714	ADJ:5
5	trahi	trahi	0.011905	trahi	1.22	trahir	8.11	6.648	ADJ:5
5	ébauche	ébaucher	0.090909	ébauche	0.68	ébauche	4.46	6.559	VERB:5
5	agrémentée	agrémenté	0.333333	agrémentée	0.14	agrémenter	0.88	6.286	ADJ:5
5	plaqué	plaqué	0.416667	plaqué	0.81	plaquer	5.00	6.173	ADJ:5
5	gémissant	gémissant	0.116279	gémissant	0.81	gémir	4.80	5.926	ADJ:5
5	contrôle	contrôler	0.041667	contrôle	2.97	contrôle	17.43	5.869	VERB:5
5	dégradés	dégrader	0.217391	dégradés	0.14	dégradé	0.82	5.857	VERB:5
5	damnées	damner	0.384615	damnées	0.07	damné	0.41	5.857	VERB:5
5	enfarinée	enfariner	1.000000	enfarinée	0.07	enfariné	0.41	5.857	VERB:5
5	guindés	guinder	0.625000	guindés	0.07	guindé	0.41	5.857	VERB:5
5	jonchées	jonché	0.277778	jonchées	0.07	jonchée	0.41	5.857	ADJ:5
