TERM_TOTAL	LEMMA_COUNT	CORPUS_SHARE	TERM	LEMMA	POS_COUNTS
316	98	0.310127	retenue	retenue	NOUN:98
315	309	0.980952	Peste	peste	NOUN:309
315	4	0.012698	Peste	Peste	PROPN:4
315	2	0.006349	Peste	pester	VERB:2
315	308	0.977778	disposée	disposer	VERB:308
315	7	0.022222	disposée	disposé	ADJ:7
315	314	0.996825	envahi	envahir	VERB:314
315	1	0.003175	envahi	envahi	ADJ:1
315	161	0.511111	pieux	pieux	ADJ:161
315	154	0.488889	pieux	pieu	NOUN:154
314	310	0.987261	calmes	calme	ADJ:230;NOUN:80
314	4	0.012739	calmes	calmer	VERB:4
314	299	0.952229	fermant	fermer	VERB:299
314	15	0.047771	fermant	fermant	ADJ:15
314	312	0.993631	luttes	lutte	NOUN:312
314	2	0.006369	luttes	lutter	VERB:2
313	298	0.952077	Italiens	italien	NOUN:289;ADJ:9
313	15	0.047923	Italiens	Italiens	PROPN:15
313	250	0.798722	contraint	contraindre	VERB:250
313	63	0.201278	contraint	contraint	ADJ:63
313	257	0.821086	indiquée	indiquer	VERB:257
313	56	0.178914	indiquée	indiqué	ADJ:56
313	229	0.731629	nues	nu	ADJ:229
313	84	0.268371	nues	nue	NOUN:84
313	226	0.722045	pressés	pressé	ADJ:226
313	87	0.277955	pressés	presser	VERB:87
313	219	0.699681	réplique	réplique	NOUN:219
313	94	0.300319	réplique	répliquer	VERB:94
313	312	0.996805	répété	répéter	VERB:312
313	1	0.003195	répété	répété	ADJ:1
313	312	0.996805	séparée	séparer	VERB:312
313	1	0.003195	séparée	séparé	ADJ:1
313	310	0.990415	écorce	écorce	NOUN:310
313	3	0.009585	écorce	écorcer	VERB:3
312	308	0.987179	Fais	faire	VERB:247;AUX:58;NOUN:3
312	4	0.012821	Fais	Fais	PROPN:4
312	288	0.923077	félicité	félicité	NOUN:288
312	24	0.076923	félicité	féliciter	VERB:24
312	298	0.955128	maternelle	maternel	ADJ:298
312	14	0.044872	maternelle	maternelle	NOUN:14
312	303	0.971154	Étampes	Étampes	PROPN:303
312	9	0.028846	Étampes	étampe	NOUN:8;DET:1
310	250	0.806452	bouleversé	bouleversé	ADJ:250
310	60	0.193548	bouleversé	bouleverser	VERB:60
310	308	0.993548	doublé	doubler	VERB:308
310	2	0.006452	doublé	doublé	NOUN:2
310	307	0.990323	isolée	isoler	VERB:307
310	3	0.009677	isolée	isolé	ADJ:3
309	221	0.715210	accusés	accusé	NOUN:221
309	88	0.284790	accusés	accuser	VERB:88
309	269	0.870550	récolte	récolte	NOUN:269
309	40	0.129450	récolte	récolter	VERB:40
309	171	0.553398	versant	versant	NOUN:171
309	138	0.446602	versant	verser	VERB:138
308	286	0.928571	Père	père	NOUN:284;ADJ:2
308	22	0.071429	Père	Père	PROPN:22
308	297	0.964286	croisés	croiser	VERB:297
308	11	0.035714	croisés	croisé	NOUN:9;ADJ:2
308	260	0.844156	rosée	rosée	NOUN:260
308	48	0.155844	rosée	roser	VERB:48
307	296	0.964169	Turcs	turc	NOUN:291;ADJ:5
307	11	0.035831	Turcs	Turcs	PROPN:11
307	255	0.830619	conduites	conduite	NOUN:255
307	31	0.100977	conduites	conduit	ADJ:31
307	21	0.068404	conduites	conduire	VERB:21
306	265	0.866013	Espérance	Espérance	PROPN:265
306	41	0.133987	Espérance	espérance	NOUN:40;X:1
306	303	0.990196	More	More	PROPN:303
306	3	0.009804	More	more	NOUN:3
306	221	0.722222	enragé	enrager	VERB:221
306	85	0.277778	enragé	enragé	NOUN:85
306	302	0.986928	pilote	pilote	NOUN:302
306	4	0.013072	pilote	piloter	VERB:4
306	305	0.996732	vitre	vitre	NOUN:305
306	1	0.003268	vitre	vitrer	VERB:1
305	236	0.773770	Grand	grand	ADJ:236
305	69	0.226230	Grand	Grand	PROPN:69
305	293	0.960656	Hollandais	hollandais	NOUN:272;ADJ:20;X:1
305	12	0.039344	Hollandais	Hollandais	PROPN:12
305	280	0.918033	isolé	isoler	VERB:280
305	25	0.081967	isolé	isolé	ADJ:22;NOUN:3
305	229	0.750820	procédé	procédé	NOUN:229
305	76	0.249180	procédé	procéder	VERB:76
305	277	0.908197	réduite	réduire	VERB:277
305	28	0.091803	réduite	réduit	ADJ:28
303	255	0.841584	Moreau	Moreau	PROPN:255
303	48	0.158416	Moreau	moreau	NOUN:44;VERB:4
302	300	0.993377	Sais	savoir	VERB:300
302	2	0.006623	Sais	Sais	PROPN:2
302	197	0.652318	Seigneurie	seigneurie	NOUN:197
302	105	0.347682	Seigneurie	Seigneurie	PROPN:105
301	296	0.983389	Chut	choir	VERB:296
301	5	0.016611	Chut	Chut	PROPN:5
301	300	0.996678	Songez	songer	VERB:300
301	1	0.003322	Songez	Songez	PROPN:1
301	209	0.694352	confiant	confier	VERB:209
301	92	0.305648	confiant	confiant	ADJ:92
301	294	0.976744	loué	louer	VERB:294
301	7	0.023256	loué	loué	ADJ:7
301	298	0.990033	proposé	proposer	VERB:298
301	3	0.009967	proposé	proposé	ADJ:3
300	280	0.933333	Touches	Touches	PROPN:280
300	20	0.066667	Touches	touche	NOUN:20
300	288	0.960000	animée	animer	VERB:288
300	12	0.040000	animée	animé	ADJ:12
300	214	0.713333	blâme	blâme	NOUN:214
300	86	0.286667	blâme	blâmer	VERB:86
300	299	0.996667	composée	composer	VERB:299
300	1	0.003333	composée	composé	NOUN:1
300	259	0.863333	frappés	frapper	VERB:259
300	41	0.136667	frappés	frappé	ADJ:41
300	288	0.960000	intrigues	intrigue	NOUN:288
300	12	0.040000	intrigues	intriguer	VERB:12
300	279	0.930000	offres	offre	NOUN:279
300	21	0.070000	offres	offrir	VERB:21
300	299	0.996667	pointes	pointe	NOUN:299
300	1	0.003333	pointes	pointer	VERB:1
300	297	0.990000	sèches	sec	ADJ:297
300	3	0.010000	sèches	sécher	VERB:3
300	292	0.973333	tombés	tomber	VERB:292
300	8	0.026667	tombés	tombé	ADJ:8
299	183	0.612040	bordée	border	VERB:183
299	116	0.387960	bordée	bordé	NOUN:116
299	286	0.956522	souffrant	souffrir	VERB:286
299	13	0.043478	souffrant	souffrant	ADJ:13
298	291	0.976510	Bourbons	bourbon	NOUN:290;ADJ:1
298	7	0.023490	Bourbons	Bourbons	PROPN:7
297	282	0.949495	formule	formule	NOUN:282
297	15	0.050505	formule	formuler	VERB:15
297	281	0.946128	précipité	précipiter	VERB:281
297	16	0.053872	précipité	précipité	ADJ:8;NOUN:8
297	296	0.996633	réservée	réserver	VERB:296
297	1	0.003367	réservée	réservé	ADJ:1
296	277	0.935811	intéressé	intéresser	VERB:277
296	19	0.064189	intéressé	intéressé	NOUN:16;ADJ:3
295	238	0.806780	déterminé	déterminer	VERB:238
295	57	0.193220	déterminé	déterminé	ADJ:57
294	273	0.928571	Suisses	Suisses	PROPN:273
294	21	0.071429	Suisses	suisse	NOUN:20;DET:1
294	291	0.989796	prêté	prêter	VERB:291
294	3	0.010204	prêté	prêté	ADJ:3
293	284	0.969283	Bourbon	Bourbon	PROPN:284
293	9	0.030717	Bourbon	bourbon	NOUN:8;X:1
293	283	0.965870	Palais	palais	NOUN:282;X:1
293	10	0.034130	Palais	Palais	PROPN:10
293	175	0.597270	caressant	caresser	VERB:175
293	118	0.402730	caressant	caressant	ADJ:118
293	180	0.614334	désolé	désolé	ADJ:180
293	113	0.385666	désolé	désoler	VERB:113
293	164	0.559727	nourri	nourrir	VERB:164
293	129	0.440273	nourri	nourri	ADJ:129
292	233	0.797945	Joyeuse	Joyeuse	PROPN:233
292	59	0.202055	Joyeuse	joyeux	ADJ:46;NOUN:9;PRON:3;DET:1
292	278	0.952055	prétendue	prétendu	ADJ:278
292	14	0.047945	prétendue	prétendre	VERB:14
291	288	0.989691	Grande	grand	ADJ:288
291	3	0.010309	Grande	Grande	PROPN:3
290	270	0.931034	Grâce	grâce	NOUN:270
290	20	0.068966	Grâce	Grâce	PROPN:20
290	243	0.837931	acquise	acquérir	VERB:243
290	47	0.162069	acquise	acquis	ADJ:47
290	166	0.572414	croissant	croître	VERB:166
290	124	0.427586	croissant	croissant	NOUN:88;ADJ:36
290	220	0.758621	songes	songe	NOUN:220
290	70	0.241379	songes	songer	VERB:70
290	268	0.924138	tirés	tirer	VERB:268
290	22	0.075862	tirés	tiré	ADJ:22
290	214	0.737931	vaincue	vaincre	VERB:214
290	76	0.262069	vaincue	vaincu	ADJ:70;NOUN:6
289	282	0.975779	envoyée	envoyer	VERB:282
289	7	0.024221	envoyée	envoyé	NOUN:7
289	174	0.602076	passionnée	passionner	VERB:174
289	115	0.397924	passionnée	passionné	ADJ:115
289	204	0.705882	pesant	peser	VERB:204
289	85	0.294118	pesant	pesant	ADJ:85
288	162	0.562500	Fadette	fadette	NOUN:162
288	126	0.437500	Fadette	Fadette	PROPN:126
288	286	0.993056	Réal	Réal	PROPN:286
288	2	0.006944	Réal	réal	ADJ:1;NOUN:1
288	287	0.996528	enquête	enquête	NOUN:287
288	1	0.003472	enquête	enquêter	VERB:1
288	286	0.993056	profitant	profiter	VERB:286
288	2	0.006944	profitant	profitant	ADJ:2
288	259	0.899306	teintes	teinte	NOUN:259
288	29	0.100694	teintes	teint	ADJ:29
287	144	0.501742	chéri	chéri	NOUN:98;ADJ:46
287	143	0.498258	chéri	chérir	VERB:143
287	183	0.637631	croisées	croisé	NOUN:183
287	104	0.362369	croisées	croiser	VERB:104
286	279	0.975524	Motte	Motte	PROPN:279
286	7	0.024476	Motte	motte	NOUN:7
286	284	0.993007	piste	piste	NOUN:284
286	2	0.006993	piste	pister	VERB:2
285	279	0.978947	Brocante	Brocante	PROPN:279
285	6	0.021053	Brocante	brocante	NOUN:6
285	276	0.968421	couchés	coucher	VERB:276
285	9	0.031579	couchés	couché	ADJ:9
285	251	0.880702	entreprises	entreprise	NOUN:251
285	34	0.119298	entreprises	entreprendre	VERB:34
285	284	0.996491	renversée	renverser	VERB:284
285	1	0.003509	renversée	renversé	ADJ:1
284	181	0.637324	suppliant	suppliant	ADJ:181
284	103	0.362676	suppliant	supplier	VERB:103
283	276	0.975265	adopté	adopter	VERB:276
283	7	0.024735	adopté	adopté	NOUN:7
283	174	0.614841	étendus	étendre	VERB:174
283	109	0.385159	étendus	étendu	ADJ:109
282	278	0.985816	Bonsoir	bonsoir	NOUN:278
282	4	0.014184	Bonsoir	Bonsoir	PROPN:4
282	223	0.790780	couvertes	couvert	ADJ:223
282	59	0.209220	couvertes	couvrir	VERB:59
282	257	0.911348	déchiré	déchirer	VERB:257
282	25	0.088652	déchiré	déchiré	ADJ:25
282	244	0.865248	garantie	garantie	NOUN:244
282	36	0.127660	garantie	garantir	VERB:36
282	2	0.007092	garantie	garanti	ADJ:2
282	249	0.882979	imposé	imposer	VERB:249
282	33	0.117021	imposé	imposé	ADJ:33
281	279	0.992883	Bravo	bravo	INTJ:278;NOUN:1
281	2	0.007117	Bravo	Bravo	PROPN:2
281	258	0.918149	devise	devise	NOUN:258
281	23	0.081851	devise	deviser	VERB:23
281	246	0.875445	habitée	habiter	VERB:246
281	35	0.124555	habitée	habité	ADJ:35
281	152	0.540925	interrompue	interrompre	VERB:152
281	129	0.459075	interrompue	interrompu	ADJ:129
281	271	0.964413	perdant	perdre	VERB:271
281	10	0.035587	perdant	perdant	NOUN:10
281	277	0.985765	trempé	tremper	VERB:277
281	4	0.014235	trempé	trempé	ADJ:4
281	280	0.996441	écossais	écossais	NOUN:174;ADJ:106
281	1	0.003559	écossais	écosser	VERB:1
280	278	0.992857	casque	casque	NOUN:278
280	2	0.007143	casque	casquer	VERB:2
280	274	0.978571	cloître	cloître	NOUN:274
280	6	0.021429	cloître	cloîtrer	VERB:6
280	279	0.996429	griffes	griffe	NOUN:279
280	1	0.003571	griffes	griffer	VERB:1
278	260	0.935252	contenant	contenir	VERB:260
278	18	0.064748	contenant	contenant	NOUN:18
278	266	0.956835	entraînant	entraîner	VERB:266
278	12	0.043165	entraînant	entraînant	ADJ:12
278	261	0.938849	voies	voie	NOUN:261
278	17	0.061151	voies	voir	VERB:17
277	129	0.465704	assises	asseoir	VERB:129
277	128	0.462094	assises	assise	NOUN:128
277	20	0.072202	assises	assis	ADJ:20
276	229	0.829710	clos	clos	NOUN:137;ADJ:92
276	47	0.170290	clos	clore	VERB:47
276	262	0.949275	sanglant	sanglant	ADJ:262
276	14	0.050725	sanglant	sangler	VERB:14
275	271	0.985455	fourni	fournir	VERB:271
275	4	0.014545	fourni	fourni	ADJ:4
275	165	0.600000	promise	promettre	VERB:165
275	110	0.400000	promise	promis	ADJ:99;NOUN:11
275	186	0.676364	triomphant	triomphant	ADJ:186
275	89	0.323636	triomphant	triompher	VERB:89
274	273	0.996350	fréquentes	fréquent	ADJ:273
274	1	0.003650	fréquentes	fréquenter	VERB:1
273	256	0.937729	Poulain	Poulain	PROPN:256
273	17	0.062271	Poulain	poulain	NOUN:16;ADV:1
273	239	0.875458	chargées	charger	VERB:239
273	34	0.124542	chargées	chargé	ADJ:34
273	271	0.992674	lions	lion	NOUN:271
273	2	0.007326	lions	lier	VERB:2
273	270	0.989011	menacée	menacer	VERB:270
273	3	0.010989	menacée	menacé	ADJ:3
273	257	0.941392	puni	punir	VERB:257
273	16	0.058608	puni	puni	ADJ:16
273	272	0.996337	torche	torche	NOUN:272
273	1	0.003663	torche	torcher	VERB:1
272	239	0.878676	prime	prime	NOUN:225;ADJ:14
272	33	0.121324	prime	primer	VERB:33
271	269	0.992620	Durant	durant	ADP:269
271	2	0.007380	Durant	Durant	PROPN:2
271	252	0.929889	dérobée	dérobé	ADJ:252
271	19	0.070111	dérobée	dérober	VERB:19
271	265	0.977860	saisis	saisir	VERB:265
271	6	0.022140	saisis	saisi	ADJ:6
270	235	0.870370	close	clos	ADJ:235
270	35	0.129630	close	clore	VERB:35
270	140	0.518519	favorite	favori	ADJ:140
270	130	0.481481	favorite	favorite	NOUN:130
269	142	0.527881	Royale	royal	ADJ:142
269	127	0.472119	Royale	Royale	PROPN:127
269	264	0.981413	Tais	taire	VERB:264
269	5	0.018587	Tais	Tais	PROPN:5
269	182	0.676580	frissonnant	frissonner	VERB:182
269	87	0.323420	frissonnant	frissonnant	ADJ:87
269	193	0.717472	lâches	lâche	NOUN:150;ADJ:43
269	76	0.282528	lâches	lâcher	VERB:76
269	260	0.966543	peste	peste	NOUN:260
269	9	0.033457	peste	pester	VERB:9
268	264	0.985075	Vrai	vrai	ADJ:264
268	4	0.014925	Vrai	Vrai	PROPN:4
268	221	0.824627	altérée	altérer	VERB:221
268	47	0.175373	altérée	altéré	ADJ:47
268	262	0.977612	attaques	attaque	NOUN:262
268	6	0.022388	attaques	attaquer	VERB:6
268	198	0.738806	contrainte	contrainte	NOUN:198
268	56	0.208955	contrainte	contraindre	VERB:56
268	14	0.052239	contrainte	contraint	ADJ:14
268	138	0.514925	suffisant	suffisant	ADJ:138
268	130	0.485075	suffisant	suffire	VERB:130
267	264	0.988764	accoutumé	accoutumer	VERB:264
267	3	0.011236	accoutumé	accoutumé	ADJ:3
267	234	0.876404	informé	informer	VERB:234
267	33	0.123596	informé	informé	ADJ:33
267	198	0.741573	ris	rire	VERB:198
267	69	0.258427	ris	ris	NOUN:69
267	263	0.985019	sacrifié	sacrifier	VERB:263
267	4	0.014981	sacrifié	sacrifié	NOUN:4
266	263	0.988722	Te	te	PRON:263
266	3	0.011278	Te	Te	PROPN:3
265	252	0.950943	abandonnés	abandonner	VERB:252
265	13	0.049057	abandonnés	abandonné	ADJ:13
265	216	0.815094	battue	battre	VERB:216
265	48	0.181132	battue	battue	NOUN:48
265	1	0.003774	battue	battu	ADJ:1
265	263	0.992453	beurre	beurre	NOUN:263
265	2	0.007547	beurre	beurrer	VERB:2
265	264	0.996226	costumes	costume	NOUN:264
265	1	0.003774	costumes	costumer	VERB:1
265	238	0.898113	obéissant	obéir	VERB:238
265	27	0.101887	obéissant	obéissant	ADJ:27
265	228	0.860377	relève	relever	VERB:228
265	37	0.139623	relève	relève	NOUN:37
264	258	0.977273	connues	connaître	VERB:258
264	6	0.022727	connues	connu	ADJ:6
264	252	0.954545	remonte	remonter	VERB:252
264	12	0.045455	remonte	remonte	NOUN:12
264	241	0.912879	étonnés	étonner	VERB:241
264	23	0.087121	étonnés	étonné	ADJ:23
263	260	0.988593	Regarde	regarder	VERB:260
263	3	0.011407	Regarde	Regarde	PROPN:3
263	206	0.783270	flottant	flotter	VERB:206
263	57	0.216730	flottant	flottant	ADJ:57
263	233	0.885932	joint	joindre	VERB:233
263	30	0.114068	joint	joint	NOUN:30
263	231	0.878327	tourmenté	tourmenter	VERB:231
263	32	0.121673	tourmenté	tourmenté	ADJ:32
262	165	0.629771	fourré	fourré	NOUN:161;ADJ:4
262	97	0.370229	fourré	fourrer	VERB:97
262	209	0.797710	muni	munir	VERB:209
262	53	0.202290	muni	muni	ADJ:53
262	215	0.820611	soutenue	soutenir	VERB:215
262	47	0.179389	soutenue	soutenu	ADJ:47
261	209	0.800766	moyennant	moyenner	VERB:209
261	52	0.199234	moyennant	moyennant	ADP:52
261	208	0.796935	repoussant	repousser	VERB:208
261	53	0.203065	repoussant	repoussant	ADJ:53
260	259	0.996154	enfoncé	enfoncer	VERB:259
260	1	0.003846	enfoncé	enfoncé	ADJ:1
260	233	0.896154	fâchée	fâcher	VERB:233
260	27	0.103846	fâchée	fâché	ADJ:27
260	185	0.711538	prévenus	prévenir	VERB:185
260	75	0.288462	prévenus	prévenu	NOUN:75
259	161	0.621622	Acté	Acté	PROPN:161
259	50	0.193050	Acté	acter	VERB:50
259	48	0.185328	Acté	acté	NOUN:37;ADV:10;X:1
259	211	0.814672	dorée	doré	ADJ:206;NOUN:5
259	48	0.185328	dorée	dorer	VERB:48
259	215	0.830116	manie	manie	NOUN:215
259	44	0.169884	manie	manier	VERB:44
258	152	0.589147	pique	pique	NOUN:152
258	106	0.410853	pique	piquer	VERB:106
257	183	0.712062	courbe	courbe	NOUN:176;ADJ:7
257	74	0.287938	courbe	courber	VERB:74
257	240	0.933852	débauche	débauche	NOUN:240
257	17	0.066148	débauche	débaucher	VERB:17
257	254	0.988327	montés	monter	VERB:254
257	3	0.011673	montés	monté	ADJ:3
257	133	0.517510	unis	uni	ADJ:133
257	124	0.482490	unis	unir	VERB:124
257	152	0.591440	écrits	écrit	NOUN:96;ADJ:56
257	105	0.408560	écrits	écrire	VERB:105
256	254	0.992188	avertis	avertir	VERB:254
256	2	0.007812	avertis	averti	ADJ:2
256	246	0.960938	nuance	nuance	NOUN:246
256	10	0.039062	nuance	nuancer	VERB:10
256	255	0.996094	relevée	relever	VERB:255
256	1	0.003906	relevée	relevé	ADJ:1
255	242	0.949020	brisés	briser	VERB:242
255	13	0.050980	brisés	brisé	ADJ:13
255	247	0.968627	charges	charge	NOUN:247
255	8	0.031373	charges	charger	VERB:8
255	254	0.996078	fondé	fonder	VERB:254
255	1	0.003922	fondé	fondé	ADJ:1
255	248	0.972549	fui	fuir	VERB:248
255	7	0.027451	fui	fui	ADJ:7
255	252	0.988235	habillée	habiller	VERB:252
255	3	0.011765	habillée	habillé	ADJ:3
255	230	0.901961	marchande	marchand	NOUN:150;ADJ:80
255	25	0.098039	marchande	marchander	VERB:25
255	223	0.874510	renommée	renommée	NOUN:223
255	32	0.125490	renommée	renommer	VERB:32
253	250	0.988142	dormant	dormir	VERB:250
253	3	0.011858	dormant	dormant	ADJ:3
253	246	0.972332	dorés	doré	ADJ:246
253	7	0.027668	dorés	dorer	VERB:7
253	252	0.996047	marques	marque	NOUN:252
253	1	0.003953	marques	marquer	VERB:1
252	164	0.650794	amusant	amusant	ADJ:164
252	88	0.349206	amusant	amuser	VERB:88
252	236	0.936508	analyse	analyse	NOUN:236
252	16	0.063492	analyse	analyser	VERB:16
252	224	0.888889	prononcés	prononcer	VERB:224
252	28	0.111111	prononcés	prononcé	ADJ:28
252	245	0.972222	résigné	résigner	VERB:245
252	7	0.027778	résigné	résigné	NOUN:4;ADJ:3
252	249	0.988095	singes	singe	NOUN:249
252	3	0.011905	singes	singer	VERB:3
251	247	0.984064	Partons	partir	VERB:247
251	4	0.015936	Partons	parton	NOUN:4
251	249	0.992032	botte	botte	NOUN:249
251	2	0.007968	botte	botter	VERB:2
251	250	0.996016	véhicule	véhicule	NOUN:250
251	1	0.003984	véhicule	véhiculer	VERB:1
250	246	0.984000	Canadien	canadien	NOUN:234;ADJ:12
250	4	0.016000	Canadien	Canadien	PROPN:4
250	248	0.992000	voûtes	voûte	NOUN:248
250	2	0.008000	voûtes	voûter	VERB:2
249	248	0.995984	barres	barre	NOUN:248
249	1	0.004016	barres	barrer	VERB:1
249	223	0.895582	choisis	choisir	VERB:223
249	26	0.104418	choisis	choisi	ADJ:26
249	239	0.959839	ramassé	ramasser	VERB:239
249	10	0.040161	ramassé	ramassé	ADJ:10
248	218	0.879032	Banque	banque	NOUN:217;PRON:1
248	30	0.120968	Banque	Banque	PROPN:30
248	237	0.955645	Restez	rester	VERB:237
248	11	0.044355	Restez	Restez	PROPN:11
248	242	0.975806	approches	approche	NOUN:242
248	6	0.024194	approches	approcher	VERB:6
248	235	0.947581	mouillé	mouiller	VERB:235
248	13	0.052419	mouillé	mouillé	ADJ:13
248	246	0.991935	rebelles	rebelle	NOUN:172;ADJ:74
248	2	0.008065	rebelles	rebeller	VERB:2
247	216	0.874494	fatigués	fatiguer	VERB:216
247	31	0.125506	fatigués	fatigué	ADJ:31
247	242	0.979757	quête	quête	NOUN:242
247	5	0.020243	quête	quêter	VERB:5
247	240	0.971660	éveillée	éveiller	VERB:240
247	7	0.028340	éveillée	éveillé	ADJ:7
246	245	0.995935	Trop	trop	ADV:245
246	1	0.004065	Trop	Trop	PROPN:1
246	238	0.967480	alerte	alerte	NOUN:170;ADJ:68
246	8	0.032520	alerte	alerter	VERB:8
246	231	0.939024	feignant	feindre	VERB:231
246	15	0.060976	feignant	feignant	NOUN:12;ADJ:3
246	242	0.983740	grilles	grille	NOUN:242
246	4	0.016260	grilles	griller	VERB:4
245	222	0.906122	réduits	réduire	VERB:222
245	23	0.093878	réduits	réduit	NOUN:20;ADJ:3
244	236	0.967213	agitant	agiter	VERB:236
244	8	0.032787	agitant	agitant	ADJ:8
244	235	0.963115	avances	avance	NOUN:235
244	9	0.036885	avances	avancer	VERB:9
244	128	0.524590	baisse	baisse	NOUN:128
244	116	0.475410	baisse	baisser	VERB:116
244	212	0.868852	cesse	cesser	VERB:212
244	32	0.131148	cesse	cesse	NOUN:32
244	206	0.844262	perle	perle	NOUN:206
244	38	0.155738	perle	perler	VERB:38
244	218	0.893443	soigné	soigner	VERB:218
244	26	0.106557	soigné	soigné	ADJ:26
244	238	0.975410	écharpe	écharpe	NOUN:238
244	6	0.024590	écharpe	écharper	VERB:6
244	243	0.995902	écoulés	écouler	VERB:243
244	1	0.004098	écoulés	écoulé	ADJ:1
243	235	0.967078	Américains	américain	NOUN:224;ADJ:11
243	8	0.032922	Américains	Américains	PROPN:8
243	227	0.934156	Tours	Tours	PROPN:227
243	16	0.065844	Tours	tour	NOUN:14;ADV:2
243	240	0.987654	masqué	masquer	VERB:240
243	3	0.012346	masqué	masqué	ADJ:3
243	157	0.646091	privée	priver	VERB:157
243	86	0.353909	privée	privé	ADJ:86
242	241	0.995868	Continuez	continuer	VERB:241
242	1	0.004132	Continuez	Continuez	PROPN:1
242	198	0.818182	Juste	juste	ADV:174;ADJ:16;NOUN:8
242	44	0.181818	Juste	Juste	PROPN:44
242	200	0.826446	éperdu	éperdre	VERB:200
242	42	0.173554	éperdu	éperdu	ADJ:42
241	193	0.800830	calomnie	calomnie	NOUN:193
241	48	0.199170	calomnie	calomnier	VERB:48
241	162	0.672199	console	consoler	VERB:162
241	79	0.327801	console	console	NOUN:79
240	238	0.991667	Corinthien	Corinthien	PROPN:238
240	2	0.008333	Corinthien	corinthien	ADJ:2
240	180	0.750000	brute	brute	NOUN:180
240	60	0.250000	brute	brut	ADJ:60
240	216	0.900000	coupés	couper	VERB:216
240	24	0.100000	coupés	coupé	NOUN:14;ADJ:10
240	212	0.883333	fumant	fumer	VERB:212
240	28	0.116667	fumant	fumant	ADJ:28
239	216	0.903766	Rouget	Rouget	PROPN:216
239	23	0.096234	Rouget	rouget	NOUN:22;ADJ:1
239	188	0.786611	liés	lier	VERB:188
239	51	0.213389	liés	lié	ADJ:51
239	193	0.807531	nage	nage	NOUN:193
239	46	0.192469	nage	nager	VERB:46
239	205	0.857741	risques	risque	NOUN:205
239	34	0.142259	risques	risquer	VERB:34
238	235	0.987395	Conciergerie	conciergerie	NOUN:235
238	3	0.012605	Conciergerie	Conciergerie	PROPN:3
238	237	0.995798	humilié	humilier	VERB:237
238	1	0.004202	humilié	humilié	ADJ:1
238	220	0.924370	noyé	noyer	VERB:220
238	18	0.075630	noyé	noyé	ADJ:18
238	130	0.546218	peinte	peindre	VERB:130
238	108	0.453782	peinte	peint	ADJ:108
237	171	0.721519	Alpes	alpe	NOUN:171
237	66	0.278481	Alpes	Alpes	PROPN:66
237	236	0.995781	charmé	charmer	VERB:236
237	1	0.004219	charmé	charmé	ADJ:1
237	228	0.962025	guillotine	guillotine	NOUN:228
