COUNT	TERM	POS_COUNTS
9	usbecks	ADJ:4;VERB:2;ADP:1;NOUN:1;X:1
9	volkameria	NOUN:8;VERB:1
9	wagon-projectile	NOUN:9
9	yangwé	PRON:6;VERB:3
9	ç'avait	DET:5;PRON:3;SCONJ:1
8	XVIIIème	ADJ:8
8	aqua	NOUN:6;VERB:1;X:1
8	avvaire	NOUN:5;ADJ:2;VERB:1
8	banknotes	NOUN:8
8	bi	NOUN:7;ADV:1
8	blink	NOUN:8
8	boint	VERB:8
8	brun-rouge	ADJ:5;NOUN:3
8	cameriere	NOUN:8
8	cardinaliste	ADJ:6;NOUN:2
8	castillo	NOUN:8
8	casucha	NOUN:8
8	cent-gardes	NOUN:5;DET:3
8	ché	VERB:6;NOUN:2
8	cobra-capello	NOUN:8
8	contin	NOUN:7;ADJ:1
8	dalam	NOUN:8
8	demi-bourse	NOUN:8
8	demi-degré	NOUN:8
8	demi-dollar	NOUN:8
8	dog-car	NOUN:8
8	doi	NOUN:4;VERB:4
8	doutance	NOUN:8
8	dà	VERB:5;ADP:2;NOUN:1
8	edde	NOUN:4;PRON:2;ADP:1;AUX:1
8	ei	NOUN:4;DET:2;ADJ:1;VERB:1
8	elder	X:5;NOUN:2;ADJ:1
8	envolement	NOUN:8
8	erat	ADJ:4;NOUN:2;AUX:1;CCONJ:1
8	est-nord-est	NOUN:8
8	est-à	ADP:7;NOUN:1
8	f	NOUN:6;ADJ:1;VERB:1
8	fanandels	NOUN:7;ADJ:1
8	ferme-modèle	NOUN:8
8	fields	NOUN:7;X:1
8	florissaient	VERB:8
8	galliens	ADJ:7;NOUN:1
8	garde-française	NOUN:8
8	gardien-chef	NOUN:8
8	gavot	NOUN:7;ADV:1
8	gnia	VERB:6;DET:1;X:1
8	gomde	ADP:3;NOUN:3;VERB:2
8	gonnais	NOUN:3;VERB:3;ADJ:2
8	grand-hune	NOUN:8
8	hai	NOUN:5;ADJ:1;PRON:1;VERB:1
8	iemschiks	NOUN:7;VERB:1
8	ine	ADJ:4;NOUN:3;VERB:1
8	k	NOUN:3;PRON:2;X:2;DET:1
8	ke	ADJ:3;X:2;ADV:1;NOUN:1;PRON:1
8	landlords	NOUN:8
8	llaneros	NOUN:7;PRON:1
8	locande	NOUN:8
8	luy	PRON:4;DET:3;X:1
8	main-basse	NOUN:8
8	maiolique	NOUN:6;ADJ:2
8	malles-poste	NOUN:8
8	manca	VERB:8
8	marchois	ADJ:7;PRON:1
8	mazarins	NOUN:6;ADJ:2
8	maîdre	NOUN:7;VERB:1
8	minotaurisé	VERB:4;ADJ:2;NOUN:2
8	mortis	VERB:7;X:1
8	nostre	ADJ:2;ADP:2;NOUN:2;DET:1;VERB:1
8	operante	NOUN:7;ADJ:1
8	paron	NOUN:8
8	partibus	ADJ:5;X:3
8	pastoure	NOUN:6;ADJ:2
8	pendja-baschi	NOUN:8
8	pittospore	NOUN:8
8	provoquante	ADJ:8
8	pâtours	NOUN:8
8	quartier-général	NOUN:8
8	quelqu'autre	DET:4;SCONJ:2;ADP:1;PRON:1
8	quoque	VERB:8
8	rassérènement	NOUN:8
8	rat-de-cave	NOUN:8
8	rienne	ADJ:3;PRON:3;NOUN:2
8	run	NOUN:8
8	scel	NOUN:8
8	schellings	NOUN:8
8	secrétaire-général	NOUN:7;ADJ:1
8	sedili	NOUN:6;DET:1;PRON:1
8	sit	VERB:7;NOUN:1
8	sopha	NOUN:8
8	speronare	NOUN:8
8	suam	VERB:5;X:2;NOUN:1
8	sud-sud-ouest	NOUN:8
8	survenants	NOUN:8
8	swedenborgiste	NOUN:8
8	sœsœnans	NOUN:8
8	tap	NOUN:7;ADV:1
8	taïtienne	ADJ:8
8	tou	CCONJ:4;NOUN:2;ADJ:1;DET:1
8	très-agité	ADV:7;NOUN:1
8	très-brillant	ADV:8
8	très-important	ADV:8
8	très-malheureuse	ADV:6;ADJ:2
8	très-naturel	NOUN:4;ADV:3;ADJ:1
8	très-occupé	ADV:7;INTJ:1
8	très-proprement	ADV:8
8	très-sage	ADV:7;NOUN:1
8	très-sensible	ADJ:3;ADV:3;DET:2
8	très-ému	ADV:7;NOUN:1
8	tuchurs	NOUN:5;ADP:1;ADV:1;X:1
8	ultrà	ADJ:6;NOUN:1;VERB:1
8	una	DET:7;X:1
8	uomo	VERB:4;NOUN:3;DET:1
8	voilière	NOUN:8
8	vou	NOUN:4;VERB:4
8	zuis	ADP:6;CCONJ:2
8	èdre	VERB:4;ADP:2;NOUN:2
8	ème	NOUN:6;ADP:1;VERB:1
8	épulatoire	ADJ:8
7	_	DET:5;PRON:2
7	affez	VERB:7
7	affoir	VERB:7
7	algarrobe	NOUN:7
7	alma	VERB:5;NOUN:1;X:1
7	amica	VERB:4;NOUN:3
7	angelum	NOUN:5;X:2
7	apff	NOUN:4;ADJ:2;ADV:1
7	asprino	NOUN:7
7	assagaies	NOUN:7
7	be	X:6;NOUN:1
7	bella	X:4;NOUN:3
7	bleu-barbeau	ADJ:7
7	blus	ADV:4;NOUN:2;VERB:1
7	bordeaux-laffitte	NOUN:7
7	bostœlle	NOUN:7
7	bushrangers	NOUN:7
7	cangiar	NOUN:7
7	capitane	NOUN:7
7	cardinal-archevêque	NOUN:7
7	carin	NOUN:7
7	castorine	NOUN:7
7	caïdji	NOUN:7
7	chacmas	NOUN:7
7	char-à-bancs	NOUN:7
7	chinouk	ADJ:5;NOUN:2
7	cholie	VERB:4;NOUN:3
7	chour	NOUN:4;ADP:2;VERB:1
7	chucuroo	NOUN:7
7	chéret	NOUN:7
7	chênes-verts	NOUN:7
7	clamavi	VERB:6;ADJ:1
7	curiare	NOUN:7
7	datou	NOUN:6;VERB:1
7	dear	ADP:4;VERB:3
7	demi-ivresse	NOUN:7
7	demi-nu	NOUN:4;DET:3
7	demi-toise	NOUN:7
7	demi-ténèbres	NOUN:7
7	dolore	NOUN:5;VERB:2
7	espadonner	VERB:7
7	ette	DET:3;ADP:2;SCONJ:1;VERB:1
7	eune	VERB:6;DET:1
7	ex-ministre	NOUN:7
7	fadet	NOUN:7
7	festina	X:7
7	foilà	VERB:7
7	fôdre	VERB:4;ADP:1;NOUN:1;X:1
7	garde-notes	NOUN:7
7	gi	NOUN:6;VERB:1
7	harmonier	VERB:6;NOUN:1
7	has	ADJ:4;ADV:1;DET:1;NOUN:1
7	hautes-œuvres	NOUN:7
7	holoturies	NOUN:7
7	immutable	ADJ:7
7	improbe	ADJ:3;VERB:3;NOUN:1
7	izi	NOUN:4;PRON:2;ADJ:1
7	jacamar	NOUN:6;VERB:1
7	jaune-paille	ADJ:4;PRON:2;NOUN:1
7	joncière	NOUN:7
7	jé	VERB:4;CCONJ:1;NOUN:1;PRON:1
7	kanguroo	NOUN:6;X:1
7	karrou	NOUN:4;PRON:2;VERB:1
7	landlordisme	NOUN:7
7	limited	X:6;ADJ:1
7	livonienne	ADJ:7
7	locanda	NOUN:7
7	loja	NOUN:7
7	mandrilles	NOUN:7
7	maratistes	NOUN:7
7	maréchal-de-camp	NOUN:7
7	maître-calfat	NOUN:7
7	maître-d'hôtel	NOUN:7
7	meinherr	NOUN:7
7	messénienne	ADJ:7
7	monsieurs	NOUN:7
7	mort-diable	ADJ:4;NOUN:3
7	neu	ADV:4;VERB:3
7	nodre	VERB:5;ADP:1;ADV:1
7	nouveau-venu	NOUN:6;ADP_DET:1
7	omnes	NOUN:4;ADJ:3
7	onagga	NOUN:7
7	ons	VERB:6;PRON:1
7	ora	NOUN:6;VERB:1
7	oune	DET:6;ADJ:1
7	patagone	ADJ:6;ADP:1
7	patito	NOUN:6;X:1
7	pau	VERB:3;NOUN:2;ADP_DET:1;ADV:1
7	pichés	NOUN:6;X:1
7	por	VERB:3;ADP:2;NOUN:1;X:1
7	porte-mousqueton	NOUN:7
7	prestolet	NOUN:7
7	prince-primat	NOUN:7
7	queu	NOUN:4;CCONJ:2;SCONJ:1
7	quos	NOUN:6;ADP:1
7	quâ	CCONJ:5;ADP:1;AUX:1
7	rakiou	NOUN:7
7	saheb	NOUN:4;ADJ:1;DET:1;VERB:1
7	saint-gris	NOUN:5;ADJ:2
7	saint-office	NOUN:7
7	salvum	NOUN:4;X:3
7	sandal	NOUN:6;ADJ:1
7	serbienne	ADJ:7
7	solicitors	NOUN:7
7	sourdeline	NOUN:7
7	sourdelinier	NOUN:6;ADJ:1
7	steam-launches	NOUN:7
7	studiosi	NOUN:6;PRON:1
7	tame	NOUN:7
7	tribordaise	ADJ:7
7	très-adroitement	ADV:7
7	très-affectueusement	ADV:7
7	très-belles	NOUN:5;ADJ:1;PRON:1
7	très-convenable	ADJ:4;DET:3
7	très-court	ADV:5;NOUN:2
7	très-courte	ADJ:4;NOUN:2;ADV:1
7	très-distingué	ADV:7
7	très-embarrassé	ADV:7
7	très-fatigué	ADV:7
7	très-fière	ADV:3;NOUN:3;ADJ:1
7	très-forte	ADV:5;ADJ:1;ADP:1
7	très-grands	NOUN:7
7	très-grave	ADV:6;DET:1
7	très-mauvaise	NOUN:5;ADV:1;PRON:1
7	très-noble	NOUN:7
7	très-propre	ADV:5;ADJ:2
7	très-rarement	ADV:7
7	très-vieux	ADV:4;NOUN:3
7	très-vive	ADV:5;NOUN:2
7	très-émue	ADV:7
7	tsalalaise	ADJ:7
7	tulipa	VERB:5;NOUN:2
7	usted	X:7
7	vait	VERB:6;NOUN:1
7	vobiscum	VERB:6;X:1
7	vot	NOUN:4;VERB:2;DET:1
7	wisk	NOUN:7
7	x	NOUN:6;X:1
7	évu	VERB:7
6	4	NOUN:5;X:1
6	adorata	X:4;VERB:2
6	afez	VERB:5;AUX:1
6	aguaras	NOUN:6
6	aland	X:3;VERB:2;ADJ:1
6	alfaciers	NOUN:6
6	ambo	NOUN:3;VERB:3
6	amor	VERB:3;NOUN:2;ADJ:1
6	amé	NOUN:4;VERB:2
6	antiliane	ADJ:6
6	arrière-cousin	NOUN:6
6	arrière-cousins	NOUN:6
6	artocarpus	NOUN:6
6	attolons	NOUN:6
6	aurea	NOUN:4;AUX:1;X:1
6	avre	VERB:5;AUX:1
6	avvaires	NOUN:4;ADJ:1;VERB:1
6	bapatis	NOUN:5;VERB:1
6	bateaux-fleurs	NOUN:6
6	bisontine	ADJ:6
6	bonifacement	ADV:3;NOUN:3
6	braiements	NOUN:6
6	bâtine	NOUN:6
6	ca	PRON:6
6	canaletto	NOUN:6
6	cara	DET:3;NOUN:2;CCONJ:1
6	chacma	NOUN:6
6	chats-tigres	NOUN:6
6	choux-palmistes	NOUN:6
6	chubascos	NOUN:6
6	clercq	NOUN:6
6	closier	NOUN:6
6	co	VERB:3;NOUN:2;ADJ:1
6	coteurs	NOUN:6
6	courtisanesques	ADJ:6
6	coyottes	NOUN:6
6	cueir	NOUN:5;VERB:1
6	cuer	NOUN:5;VERB:1
6	dalers	NOUN:6
6	deh-baschi	NOUN:6
6	demi-aveux	NOUN:6
6	demi-bourgeois	NOUN:5;ADJ:1
6	demi-mètre	NOUN:6
6	demi-pinte	NOUN:6
6	demi-seconde	NOUN:6
6	demi-tonne	NOUN:6
6	diavolo	NOUN:4;ADJ:1;X:1
6	dies	NOUN:5;VERB:1
6	dollars-papier	NOUN:6
6	doud	NOUN:4;ADJ:1;VERB:1
6	driss	NOUN:6
6	dunois	ADJ:6
6	engourdissante	ADJ:3;NOUN:3
6	entre-croisaient	VERB:6
6	ex-maître	NOUN:6
6	ex-mercier	NOUN:6
6	fait-divers	NOUN:6
6	fenianisme	NOUN:6
6	feut	VERB:5;NOUN:1
6	foidire	NOUN:3;VERB:2;ADJ:1
6	fortuna	DET:2;NOUN:2;VERB:2
6	francs-juges	NOUN:4;ADJ:2
6	frippe	NOUN:5;VERB:1
6	gardes-champêtres	NOUN:5;DET:1
6	gaster	ADJ:2;NOUN:2;VERB:2
6	gastrolobium	NOUN:6
6	gavots	NOUN:6
6	glens	NOUN:6
6	gomeros	NOUN:6
6	gonie	NOUN:3;VERB:3
6	grand'porte	NOUN:6
6	grand'voile	NOUN:6
6	grand-bête	NOUN:6
6	grand-prêtre	NOUN:6
6	grois	NOUN:3;ADJ:2;VERB:1
6	haw	NOUN:6
6	houddi	NOUN:6
6	ice-streams	NOUN:5;ADP_DET:1
6	imborde	ADJ:3;VERB:3
6	impressible	ADJ:6
6	inlet	NOUN:6
6	invenies	VERB:5;NOUN:1
6	istrienne	ADJ:6
6	jampre	VERB:3;NOUN:2;ADV:1
6	jaunting-car	NOUN:6
6	jourd'hui	NOUN:3;PRON:3
6	kanaque	ADJ:6
6	kasbah	NOUN:6
6	landlord	NOUN:6
6	leux	PRON:4;DET:2
6	louloutte	NOUN:6
6	loutes	NOUN:5;ADJ:1
6	louvarts	NOUN:6
6	lui-dit	PRON:6
6	mackintosh	NOUN:6
6	maledetto	ADJ:4;CCONJ:1;X:1
6	mazarin	ADJ:3;NOUN:3
6	mediocritas	ADJ:4;ADV:1;NOUN:1
6	mi-colline	NOUN:6
6	mi-mât	NOUN:6
6	moccoli	NOUN:6
6	montam	VERB:4;NOUN:2
6	médressés	NOUN:6
6	méger	NOUN:6
6	naguères	ADJ:2;NOUN:2;VERB:2
6	nazzer	NOUN:6
6	nil	NOUN:6
6	notte	NOUN:4;ADV:1;VERB:1
6	ogni	X:6
6	operanti	NOUN:6
6	organier	NOUN:6
6	pagazis	NOUN:6
6	palanca	NOUN:6
6	paole	NOUN:5;ADJ:1
6	pas.	NOUN:5;VERB:1
6	passo	VERB:3;X:3
6	patemment	ADV:6
6	pates	NOUN:6
6	patria	NOUN:2;X:2;ADJ:1;ADP:1
6	poind	ADJ:4;VERB:2
6	porte-flambeaux	NOUN:6
6	post-office	NOUN:6
6	prahu	NOUN:5;VERB:1
6	puncho	X:6
6	punka	X:6
6	quasi-certitude	NOUN:6
6	querir	ADP:2;NOUN:2;DET:1;SCONJ:1
6	quoits	NOUN:6
6	ranchos	NOUN:6
6	riders	ADJ:6
6	rivulette	NOUN:6
6	road	X:4;ADJ:1;VERB:1
6	royne	NOUN:6
6	sac-à-laine	DET:5;NOUN:1
6	sambleu	NOUN:6
6	san	DET:3;ADJ:1;NOUN:1;X:1
6	sancti	VERB:6
6	sans-culottisme	NOUN:6
6	scoglio	NOUN:6
6	sed	PRON:4;NOUN:1;X:1
6	segreto	X:4;NOUN:2
6	semper	VERB:5;ADJ:1
6	sirafous	NOUN:6
6	snow-shoes	NOUN:6
6	so	ADJ:2;VERB:2;DET:1;X:1
6	sous-inspecteur	NOUN:6
6	speranza	X:6
6	steam	X:6
6	streams	NOUN:6
6	studentes	NOUN:6
6	surtouts	NOUN:6
6	sutty	NOUN:6
6	tenacem	VERB:3;NOUN:2;ADJ:1
6	tidde	ADP:3;VERB:2;ADJ:1
6	tipaos	NOUN:6
6	tolle	NOUN:4;ADJ:2
6	traguet	NOUN:6
6	trois-mâts-barque	NOUN:3;SCONJ:2;ADV:1
6	très-bel	NOUN:6
6	très-contente	ADV:4;ADJ:1;DET:1
6	très-difficilement	ADV:6
6	très-dévoué	NOUN:5;ADV:1
6	très-fins	ADV:5;ADP:1
6	très-flatté	ADV:5;NOUN:1
6	très-généreux	ADV:5;DET:1
6	très-haute	NOUN:4;ADV:2
6	très-justement	ADV:6
6	très-pressé	ADV:5;NOUN:1
6	très-satisfait	ADV:5;NOUN:1
6	très-savant	ADV:5;NOUN:1
6	très-significatif	ADJ:6
6	très-élégamment	ADV:6
6	tucutucos	NOUN:5;ADJ:1
6	turco-russe	ADJ:6
6	tékéli-li	NOUN:5;PRON:1
6	unctionem	DET:5;ADP:1
6	vaud	NOUN:5;VERB:1
6	vera	VERB:6
6	vetturino	NOUN:5;ADJ:1
6	vicoli	NOUN:6
6	vivere	ADJ:3;VERB:2;X:1
6	vlé	VERB:6
6	y-a	PRON:4;DET:2
6	yamph	NOUN:6
6	ze	VERB:2;ADP:1;ADV:1;DET:1;NOUN:1
6	zi	PRON:3;NOUN:1;VERB:1;X:1
6	°	ADJ:4;DET:2
6	égus	ADJ:4;NOUN:1;VERB:1
6	α	X:3;ADJ:1;ADP:1;VERB:1
5	XVIIème	ADJ:5
5	XXX	X:5
5	______	DET:3;ADP:1;PRON:1
5	abor	NOUN:2;VERB:2;ADJ:1
5	afoir	VERB:5
5	aides-de-camp	NOUN:5
5	am	X:4;SCONJ:1
5	amorino	NOUN:5
5	antéhistoriques	ADJ:5
5	arome	NOUN:5
5	arrow-root	NOUN:5
5	assai	NOUN:3;VERB:2
5	attenaient	VERB:5
5	attol	NOUN:4;ADJ:1
5	aubert	NOUN:4;VERB:1
5	aurora	NOUN:4;ADP_DET:1
5	auzi	ADJ:1;ADP_DET:1;ADV:1;AUX:1;X:1
5	avocat-général	NOUN:5
5	bauhinias	NOUN:4;X:1
5	belvéder	NOUN:4;X:1
5	betchouana	X:4;ADJ:1
5	birgo	NOUN:5
5	birquoi	ADV:5
5	bleu-ciel	ADJ:5
5	bleu-faïence	NOUN:5
5	bour	ADP:4;ADJ:1
5	brahme	NOUN:4;ADJ:1
5	braisillantes	NOUN:3;ADJ:2
5	brawnies	NOUN:5
5	brumaille	NOUN:5
5	buggie	NOUN:5
5	by	X:3;DET:1;PRON:1
5	byronienne	ADJ:5
5	bâbordaise	ADJ:5
5	bère	NOUN:3;VERB:2
5	bédaïa	NOUN:5
5	bégayement	NOUN:5
5	caamas	NOUN:5
5	calessino	NOUN:5
5	cardinalistes	NOUN:4;ADJ:1
5	casse-poitrine	NOUN:5
5	castello	X:4;VERB:1
5	cavaliere	NOUN:2;ADJ:1;VERB:1;X:1
5	chalwar	NOUN:5
5	chapeau-casque	NOUN:5
5	charivarique	NOUN:3;ADJ:2
5	chent	NOUN:3;VERB:2
5	cheune	NOUN:3;VERB:2
5	chicagois	ADJ:5
5	chinchoire	NOUN:5
5	chochléarias	NOUN:5
5	cholette	NOUN:5
5	churs	NOUN:5
5	città	ADP:4;ADJ:1
5	clouière	NOUN:5
5	coachman	NOUN:5
5	comte-duc	NOUN:5
5	conchyliologue	NOUN:5
5	contos	NOUN:5
5	contre-cacatois	NOUN:5
5	contre-nefs	NOUN:5
5	corfiotes	ADJ:3;NOUN:1;VERB:1
5	couscoussou	NOUN:4;VERB:1
5	covert	NOUN:4;VERB:1
5	cret	NOUN:5
5	cromper	VERB:5
5	cuore	ADJ:4;NOUN:1
5	dea	DET:2;VERB:2;X:1
5	deliquisti	X:4;NOUN:1
5	demi-circonférence	NOUN:5
5	demi-fermés	DET:4;NOUN:1
5	demi-liberté	NOUN:5
5	demi-ligne	NOUN:5
5	demi-ombre	NOUN:5
5	demi-pistoles	NOUN:5
5	demi-silence	NOUN:5
5	demi-volume	NOUN:5
5	demonstrant	VERB:5
5	dimachères	NOUN:5
5	droumi	ADV:2;NOUN:2;DET:1
5	dud	NOUN:2;ADP_DET:1;AUX:1;DET:1
5	dès-lors	ADV:2;DET:2;ADP:1
5	départissait	VERB:5
5	dépopulariser	VERB:5
5	dépopularisé	VERB:5
5	déséquilibrement	NOUN:5
5	ele	DET:5
5	engore	ADP:3;ADV:1;VERB:1
5	enim	ADP:4;VERB:1
5	entre-colonnes	NOUN:5
5	escaillage	NOUN:5
5	esteros	NOUN:5
5	eul	ADJ:2;X:2;ADP:1
5	ex-armateur	NOUN:5
5	ex-gendarme	NOUN:5
5	ex-gouvernante	ADJ:4;NOUN:1
5	ex-grand	NOUN:4;ADJ:1
5	ex-grisette	NOUN:5
5	ex-procureur	NOUN:5
5	fanandel	NOUN:5
5	farthing	NOUN:5
5	fecit	ADJ:3;VERB:1;X:1
5	fenir	VERB:5
5	fides	ADJ:5
5	fiocchi	NOUN:2;X:2;VERB:1
5	floridiens	ADJ:5
5	flumina	X:5
5	folleté	NOUN:4;VERB:1
5	fortunatos	NOUN:3;ADJ:2
5	fotre	DET:2;ADJ:1;ADP:1;VERB:1
5	froidie	ADJ:3;VERB:2
5	frédérics	NOUN:5
5	fugit	VERB:4;NOUN:1
5	galliennes	ADJ:5
5	garde-vente	NOUN:5
5	gloriam	CCONJ:2;DET:1;VERB:1;X:1
5	gourmer	VERB:5
5	grand'gardes	NOUN:4;DET:1
5	grand-dame	NOUN:5
5	grand-fade	NOUN:5
5	grand-maréchal	NOUN:5
5	guisard	NOUN:5
5	hallebotage	NOUN:5
5	hami	NOUN:3;ADJ:2
5	hand	ADJ:4;X:1
5	hang	NOUN:5
5	heurtequin	NOUN:5
5	hilgueros	NOUN:5
5	hob	NOUN:5
5	houit	VERB:3;ADJ:1;X:1
5	humanum	NOUN:4;X:1
5	hôme	NOUN:3;VERB:2
5	i.	NOUN:3;PRON:2
5	impendere	VERB:4;ADJ:1
5	imperator	NOUN:2;VERB:2;ADJ:1
5	impératrice-régente	NOUN:5
5	in-12	ADJ:3;NOUN:1;VERB:1
5	incalculée	VERB:3;ADJ:2
5	indi	NOUN:3;ADJ:1;VERB:1
5	indulgeat	NOUN:5
5	istam	NOUN:5
5	jacamars	NOUN:5
5	juroux	NOUN:5
5	kamtchadale	ADJ:5
5	kamtchadales	ADJ:5
5	kanguroos	NOUN:5
5	kitanda	NOUN:5
5	koumyss	NOUN:4;X:1
5	langouti	NOUN:5
5	letorum	NOUN:3;X:2
5	lieutenant-criminel	NOUN:5
5	livonien	ADJ:3;NOUN:1;X:1
5	lollards	NOUN:4;ADJ:1
5	lon	NOUN:5
5	lort	CCONJ:2;X:2;VERB:1
5	lost	X:5
5	machineurs	NOUN:5
5	maggior	ADJ:3;VERB:2
5	magnolier	ADJ:3;NOUN:2
5	mahoganniens	ADJ:5
5	mahouts	NOUN:5
5	majorem	NOUN:4;X:1
5	majorquaine	ADJ:5
5	majos	NOUN:4;ADJ:1
5	malechance	NOUN:5
5	maras	NOUN:3;ADJ:2
5	marchesina	NOUN:3;VERB:1;X:1
5	mardi-gras	NOUN:5
5	mari-modèle	NOUN:4;PRON:1
5	maréchal-des-logis-chef	NOUN:5
5	mato	ADJ:5
5	matrimoniomanie	NOUN:5
5	maître-bau	NOUN:4;ADP_DET:1
5	maître-cordier	NOUN:5
5	mennesier	VERB:3;NOUN:2
5	mi-montagne	NOUN:5
5	middleman	NOUN:5
5	miei	X:3;ADV:1;NOUN:1
5	milliardaises	ADJ:3;NOUN:2
5	minstrels	NOUN:4;ADJ:1
5	misaine-goélette	NOUN:4;DET:1
5	misericordiam	NOUN:5
5	moko	NOUN:5
5	monsdre	NOUN:3;ADJ:2
5	morire	VERB:5
5	mort-Dieu	NOUN:5
5	musiqueux	NOUN:3;ADJ:2
5	médème	NOUN:4;ADJ:1
5	nardou	NOUN:5
5	nauf	NOUN:5
5	nicht	X:5
5	nimium	NOUN:3;CCONJ:1;VERB:1
5	non-culpabilité	NOUN:5
5	nouitte	ADJ:5
5	outtâ	NOUN:5
5	pamoison	NOUN:5
5	papillottes	NOUN:5
5	parti-prêtre	NOUN:5
5	paso	NOUN:4;VERB:1
5	patuit	NOUN:3;ADJ:1;AUX:1
5	pen	ADJ:5
5	petit-clerc	NOUN:5
5	peut-	ADV:5
5	phthisie	NOUN:5
5	phâmes	ADJ:2;NOUN:2;ADP_DET:1
5	pignolet	NOUN:5
5	piissimam	ADP:5
5	pilau	NOUN:5
5	pistoliers	NOUN:5
5	plaza	NOUN:5
5	pluribus	ADJ:5
5	poco	NOUN:4;X:1
5	pointilleries	NOUN:5
5	poitrinal	NOUN:5
5	pombé	NOUN:5
5	pompadour	NOUN:3;ADJ:2
5	prie-dieu	NOUN:5
5	purser	ADJ:3;ADP:1;VERB:1
5	quantes	ADJ:5
5	quart-d'heure	NOUN:5
5	questo	X:3;NOUN:2
5	quibuscumque	PRON:3;NOUN:1;SCONJ:1
5	quéque	ADJ:1;NOUN:1;PRON:1;SCONJ:1;VERB:1
5	rara	DET:2;X:2;VERB:1
5	raïots	NOUN:4;VERB:1
5	rejak	NOUN:5
5	room	ADJ:4;NOUN:1
5	roubles-papier	NOUN:5
5	roulière	NOUN:4;ADJ:1
5	rout	NOUN:5
5	réson	DET:3;NOUN:2
5	sanctam	ADP:5
5	sanctum	NOUN:4;X:1
5	sarreau	NOUN:5
5	schall	NOUN:5
5	signo	VERB:2;X:2;ADP:1
5	silentia	DET:4;ADJ:1
5	skydskarl	NOUN:5
5	soeter	NOUN:4;ADJ:1
5	sour	NOUN:4;VERB:1
5	sous-satellite	NOUN:5
5	spina	NOUN:5
5	sposo	NOUN:3;ADJ:1;PRON:1
5	stoff	NOUN:5
5	sub	NOUN:3;ADP:2
5	surveyor	NOUN:5
5	syrène	NOUN:5
5	sœler	NOUN:4;VERB:1
5	tabouée	ADJ:5
5	tapis-francs	NOUN:5
5	taps	NOUN:5
5	taquinages	NOUN:5
5	tavolette	NOUN:4;ADP:1
5	taïtiennes	ADJ:5
5	thalaris	NOUN:4;VERB:1
5	tibi	X:5
5	tinner	VERB:5
5	tis	NOUN:2;X:2;VERB:1
5	tit	VERB:4;ADV:1
5	titte	NOUN:3;ADJ:1;DET:1
5	tongienne	ADJ:5
5	trees	ADJ:3;NOUN:1;X:1
5	très-affecté	ADV:5
5	très-agréablement	ADV:5
5	très-amoureux	ADV:5
5	très-attentivement	ADV:5
5	très-basse	ADV:5
5	très-bonnes	NOUN:3;ADV:1;DET:1
5	très-clair	ADV:3;NOUN:2
5	très-dangereux	ADV:3;ADJ:2
5	très-dure	ADV:5
5	très-délicate	ADV:3;ADJ:1;NOUN:1
5	très-exactement	ADV:5
5	très-favorable	ADJ:4;DET:1
5	très-fidèle	NOUN:4;DET:1
5	très-fine	ADV:5
5	très-gai	PRON:2;ADV:1;DET:1;NOUN:1
5	très-gentil	ADV:3;PRON:2
5	très-gracieusement	ADV:5
5	très-honnêtes	NOUN:4;ADJ:1
5	très-honorable	ADJ:3;DET:1;PRON:1
5	très-importante	ADJ:3;ADV:2
5	très-intéressant	ADV:5
5	très-ordinaire	ADJ:4;NOUN:1
5	très-pauvre	ADV:4;NOUN:1
5	très-riches	DET:3;NOUN:2
5	très-sombre	NOUN:3;ADV:2
5	très-vrai	ADV:5
5	très-étroit	NOUN:3;ADV:2
5	tsion	NOUN:5
5	tzouka-dar	NOUN:5
5	usquebaugh	X:3;NOUN:2
5	v'lan	NOUN:4;PRON:1
5	vaides	NOUN:3;ADJ:2
5	ventre-de-biche	NOUN:5
5	versâ	VERB:4;ADP:1
5	vert-clair	ADJ:4;ADP:1
5	victis	NOUN:2;ADJ:1;VERB:1;X:1
5	viis	VERB:4;ADJ:1
5	virtus	ADJ:2;NOUN:2;X:1
5	voi	NOUN:4;VERB:1
5	votis	VERB:4;X:1
5	wagddien	ADJ:5
5	wolvérènes	NOUN:5
5	work-houses	NOUN:5
5	yèdre	NOUN:5
5	zavody	NOUN:4;X:1
5	zingarella	NOUN:4;CCONJ:1
5	zingaris	NOUN:3;X:2
5	à-dire	ADP:3;DET:2
5	ébervigé	NOUN:2;VERB:2;ADJ:1
5	éque	ADJ:2;NOUN:2;ADV:1
4	-15	X:4
4	-4	NOUN:4
4	XVème	ADJ:4
4	adipati	NOUN:3;VERB:1
4	admirari	VERB:3;X:1
4	afant	VERB:4
4	affait	VERB:3;NOUN:1
4	affec	ADP:4
4	affiez	VERB:4
4	aide-major	NOUN:4
4	aim	VERB:4
4	alaskiennes	ADJ:4
4	alforjas	NOUN:4
4	alochon	X:4
4	amore	NOUN:3;VERB:1
4	amusable	ADJ:4
4	angelus	NOUN:4
4	angoumoisine	ADJ:4
4	animo	ADJ:2;NOUN:1;VERB:1
4	animâ	ADJ:2;X:2
4	antilian	ADJ:4
4	appointement	NOUN:4
4	arre	NOUN:4
4	asinus	NOUN:4
4	atque	NOUN:3;ADJ:1
4	audres	ADP_DET:2;ADJ:1;NOUN:1
4	autem	ADP:3;AUX:1
4	autopropulsif	ADJ:4
4	ave	NOUN:3;ADJ:1
